,id,cmt,price,service,ship,performance,genuine,configuration,access,other,model
983,r-52421711,"máy xài tốt thái_độ phục_vụ nhân_viên ân_cần , lịch_sự chu_đaó . mình gửi 5 sao nha . cám_ơn",0,1,0,0,0,0,0,0,0
984,r-52395539,"màu_sắc_đẹp , giao đúng lịch , nhân_viên nhiệt_tình . chữ rõ_ràng , tốc_độ internet nhanh .",0,1,1,0,0,0,0,0,1
985,r-51091482,"nào dòng mới ra_mắt ốp lưng thế , dòng ốp nào cấu_hình máy a13 . dùng điện_thoại ốp lưng hơi rén",0,0,0,0,0,0,2,0,1
986,r-54577538,"mới tự cài_đặt máy , còn lỗi_mic nghe gọi zalo . chụp hình zoom to bể ảnh , biết cài_đặt camera chụp ảnh bể ảnh",0,0,0,0,0,1,0,0,0
987,r-54418351,mới dùng thấy mọi thứ ổn . pin trâu camera chụp đêm tốt . nhân_viên tư_vấn nhiệt_tình chu_đáo . điện máy_xanh mãi đỉnh,0,1,0,0,0,1,0,0,0
988,r-54088034,tổng_thể máy_tốt . bản cập_nhật máy còn máy chậm hơn dòng khác .,0,0,0,2,0,0,0,0,0
989,r-53939609,"bắt wifi_yếu , nhận_diện khuôn_mặt mở khóa . pin tốt , dùng 2 ngày .",0,0,0,0,0,2,0,0,0
990,r-53911571,máy mạng chậm . kết_nối wifi mới khởi_động máy mới kết_nối dữ_liệu . máy game hết vẩn đơ thường_xuyên . loa trong điện_thoại ồ nghe hơi khó . . sạc nhanh .,0,0,0,2,0,2,0,0,0
991,r-53706275,bán điện_thoại dỏm . 1 điện_thoại rắc_rối . phần_mềm tệ,0,0,0,0,0,2,0,0,0
992,r-53393304,về tổng_quan máy đẹp máy còn hơi chậm,0,0,0,2,0,0,0,0,1
993,r-53375692,"sản_phẩm tốt , nhân_viên phục_vụ nhiệt_tình chu_đáo",0,1,0,0,0,0,0,0,0
994,r-54648969,"mới dùng ít ngày thấy pin dùng đủ trong ngày mặc_dù pin máy 5000 mah , màn cảm_ứng mượt lắm , lúc_nào thế_giới di_động nhờ kiểm_tra xem",0,0,0,0,0,1,0,0,0
995,r-54279350,dùng bình_thường . màn_hình cảm_ứng phản_hồi hơi chậm .,0,0,0,0,0,2,0,0,0
996,r-54633779,"mình hài_lòng về sản_phẩm , mình hài_lòng về cách phục_vụ chăm_sóc khách_hàng nhân_viên điện_máy_xanh",0,1,0,0,0,0,0,0,0
997,r-54375206,"máy mượt chất_lượng , giao hàng nhanh , shop tư_vấn nhiệt_tình .",0,1,1,1,0,0,0,0,0
998,r-54079218,sao máy sạc chậm . kết_nối sạc nhanh máy báo gần 4 tiếng đồng_hồ mới đầy pin sao . máy samsung a02s sạc nhanh 15 w hơn 1 tiếng đầy . hỗ_trợ kỹ_thuật,0,0,0,0,0,2,0,0,0
999,r-53637122,"máy sử_dụng đa_nhiệm không , sử_dùng hay lag , màn_hình không nhạy",0,0,0,2,0,2,0,0,0
1000,r-53477568,"dùng tốt , ai biết cách làm thông_báo zalo , facebotốt , tin nhắn . sáng màn_hình khóa . máy mình thông_báo màn_hình khóa sáng .",0,0,0,0,0,2,0,0,0
1001,r-53340465,"cảm_ứng tốt . màn_hình dẽ , nhìn camera nét",0,0,0,0,0,1,0,0,0
1002,r-53664305,máy báo dung_lượng bộ_nhớ thấp hiệu_suất giảm dọn_dẹp may hoài à lúc_nào cung dọn_dẹp máy hết,0,0,0,0,0,2,0,1,0
1003,r-51189735,"mới mua sáng nay , trong quá_trình dùng thử , tôi thấy máy loading chậm , chơi game giật , muốn đổi máy khác bằng giá mất_phí",0,0,0,2,0,0,0,0,0
1004,r-49528707,nhân_viên phục_vụ tận_tình chu_đaó . tôi hài_lòng . 1 thời_gian sử_dụng . tôi hài_lòng về sản_phẩm . tốt .,0,1,0,0,0,0,0,0,0
1005,r-49051834,"màu bạc khá đẹp_nha mọi người , cầm sang_tay , máy pin trâu , nghe bạn tư_vấn nói màn_hình đk trang_bị sẵn cường_lực khá yên_tâm",0,0,0,0,0,1,0,0,0
1006,r-49024889,"điện_thoại về chơi games chơi tự_động phóng màn_hình to , cảm_ứng không_nhaỵ .",0,0,0,0,0,1,0,0,0
1007,r-48970113,"giờ toàn xài oppo , đợt máy hư mua máy tầm thấp xài tạm , thấy tốt quá_chừng , máy 4 tr nhìn sang ghê",0,0,0,0,0,0,0,0,0
1008,r-48875353,"tầm còn đẹp nhất , chụp hình đẹp . loa rõ , pin trâu sạc khá nhanh dù hỗ_trợ sạc nhanh . giáo_diện dễ xaì , mượt . bộ_nhớ hơi ít đủ xaì . xứng_đáng giá tiền",0,0,0,0,0,1,0,0,0
1009,r-54668627,"giá_thành rẻ , dùng nghe gọi_là chính , tải thêm vài ứng_dụng hoặc chơi game nặng máy lắm nhé",1,0,0,1,0,0,0,0,0
1010,r-53311457,điện_thoại xài tốt màn_hình nhìn đẹp,0,0,0,0,0,1,0,0,0
1011,r-54123072,tiếng nhỏ quá v ánh_sáng kém về đêm nhìn rõ,0,0,0,0,0,2,0,0,0
1012,r-53429944,tuyệt_vời nhanh_viên chăm_sóc khách_hàng chu_đáo,0,1,0,0,0,0,0,0,0
1013,r-53271939,máy tầm thấp màn_hình sáng ổn_áp . chức_năng phù_hợp giá tiền,1,0,0,0,0,2,0,0,0
1014,r-52397289,thiết_kế đẹp cấu_hình ổn giá_thành hợp_lý,1,0,0,0,0,1,0,0,1
1015,r-51719205,"máy bình_thường , rẻ , chậm , thiết_kế bình_thường , camera , tính_năng đáp_ứng nhu_cầu xài .",1,0,0,0,0,1,0,0,0
1016,r-51719190,"thấy chạy hơi chậm , thiết_kế , camera , tính_năng đáp_ứng nhu_cầu .",0,0,0,2,0,2,0,0,0
1017,r-51719183,"điện_thoại dùng tốt , thiết_kế đẹp vừa_ý , camera ít xaì , chủ_yếu nghe gọi , tính_năng đáp_ứng nhu_cầu .",0,0,0,0,0,1,0,0,1
1018,r-51719128,"y01 sử_dụng tạm , thiết_kế hài_lòng , camera máy , tính_năng sản_phẩm đáp_ứng nhu_cầu sử_dụng .",0,0,0,0,0,1,0,0,0
1019,r-51719106,"điện_thoại dùng , nhiễm virus bộ_nhớ đâỳ , thiết_kế máy , phù_hợp giá tiền , camera máy tốt .",0,0,0,0,0,1,0,0,1
1020,r-51719036,"máy giá_cả hợp_lý , tuí , thiết_kế hay , camera tối , nét hợp giá tiền , tính_năng sản_phẩm đáp_ứng nghe gọi_là .",1,0,0,0,0,1,0,0,1
1021,r-51719027,"điện_thoại dùng nhạy mượt lắm , thiết_kế tạm ổn , camera nét đẹp , tính_năng sản_phẩm tương_đối đáp_ứng 1 chút nhu_cầu .",0,0,0,1,0,1,0,0,0
1022,r-51719023,"máy xài bình_thường , tốt , thiết_kế , dùng hãng vivo , camera sáng rõ , tính_năng sản_phẩm đáp_ứng đủ nhu_cầu .",0,0,0,0,1,1,0,0,0
1023,r-51719015,"thấy sử_dụng bình_thường , thiết_kế năng_động , camera nét hơn máy khác , tính_năng sản_phẩm mới_mẻ .",0,0,0,0,0,1,0,0,1
1024,r-51718997,"máy sử_dụng tốt , thiết_kế đẹp , camera dùng , tính_năng sản_phẩm đáp_ứng nhu_cầu sử_dụng .",0,0,0,0,0,1,0,0,1
1025,r-51713060,"sản_phẩm tốte bình_thường , thiết_kế máy phù_hợp giá tiền , camera máy hơi mờ , tính_năng sản_phẩm sử_dụng , sẵn_sàng giới_thiệu sản_phẩm",0,0,0,0,0,2,0,0,0
1026,r-51713059,"sản_phẩm sử_dụng ổn , thiết_kế bắt_mắt hợp_ý , camera tốt , tính_năng sản_phẩm .",0,0,0,0,0,1,0,0,1
1027,r-51713058,"sản_phẩm sử_dụng tốt , máy đẹp , thiết_kế máy tinh_tế , , đi làm hợp_lý , camera máy xịn sắc_nét , tính_năng sản_phẩm đáp_ứng nhu_cầu sử_dụng , sẵn_sàng giới_thiệu sản_phẩm",0,0,0,0,0,1,0,0,1
1028,r-51713056,"sản_phẩm xài bình_thường , thiết_kế máy nói_chung , camera_máy bình_thường , tính_năng sản_phẩm đáp_ứng nhu_cầu sử_dụng , sẵn_sàng giới_thiệu sản_phẩm",0,0,0,0,0,1,0,0,0
1029,r-51713055,"sản_phẩm sử_dụng , thiết_kế , camera hơi nhòe_xíu , tính_năng sản_phẩm .",0,0,0,0,0,2,0,0,0
1030,r-51713052,"sản_phẩm thỉnh_thoảng hơi đơ , hơi chậm , thiết_kế ổn , camera_ổn , tính_năng sản_phẩm dùng ít bình_thường , sẵn_sàng giới_thiệu sản_phẩm",0,0,0,2,0,2,0,0,0
1031,r-51713050,"sản_phẩm sử_dụng bình_thường , thoải_mái , thiết_kế đẹp , camera chụp ảnh nét đẹp , tính_năng sản_phẩm đáp_ứng nhu_cầu sử_dụng .",0,0,0,0,0,1,0,0,0
1032,r-51713048,"sản_phẩm dùng , thiết_kế , camera nói_chung tốt , máy đáp_ứng nhu_cầu sử_dụng , sẵn_sàng giới_thiệu sản_phẩm",0,0,0,0,0,1,0,0,0
1033,r-51713046,"sản_phẩm sử_dụng ổn vấn_đề , thiết_kế hợp_ý , camera chụp hình vấn_đề , tính_năng sản_phẩm đáp_ứng đủ nhu_cầu sử_dụng .",0,0,0,0,0,1,0,0,0
1034,r-51713045,"sản_phẩm nói_chung , thiết_kế máy gọi nghe facebootốt thấy bình_thường , camera sử_dụng , tính_năng sử_dụng bình_thường , sẵn_sàng giới_thiệu sản_phẩm",0,0,0,0,0,1,0,0,0
1035,r-51713042,"nói_chung tầm giá tiền sản_phẩm tốte , thiết_kế máy ưng , camera nét , tính_năng phù_hợp mua ông_bà dùng , sẵn_sàng giới_thiệu sản_phẩm",0,0,0,0,0,1,0,0,0
1036,r-51713040,"sản_phẩm mức giá tạm ổn , thiết_kế vừa_ý , camera hiện_tại vấn_đề , còn biết lâu_dài bền hay thôi , tính_năng sản_phẩm đáp_ứng nhu_cầu kết_nối internet hơi chậm .",1,0,0,0,0,1,0,0,0
1037,r-51713039,"thanh công_cụ nút thoát ngược , thiết_kế đẹp , camera phân_khúc , tính_năng sản_phẩm nghe gọi tốte lướt_web hơi chậm , sẵn_sàng giới_thiệu sản_phẩm",0,0,0,0,0,2,0,0,1
1038,r-51713036,"máy , hết , thiết_kế nói_chung tốte , camera phía mờ phía , tính_năng vấn_đề .",0,0,0,0,0,2,0,0,0
1039,r-51713034,"sản_phẩm dùng tốt mượt pin_khỏe , hợp tầm_giá , thiết_kế khá tốt , camera tầm_trung , ổn , quá tối hay mờ , sản_phẩm đáp_ứng nhu_cầu , sẵn_sàng giới_thiệu sản_phẩm",0,0,0,0,0,1,0,0,0
1040,r-51713032,"sản_phẩm dùng , thiết_kế , camera chụp rõ , nét , tính_năng máy đáp_ứng nhu_cầu sử_dụng .",0,0,0,0,0,1,0,0,0
1041,r-51713030,"sản_phẩm sử_dụng bình_thường , thiết_kế máy , camera máy ổn bữa sử_dụng cấn túi hơi lỗi , tính_năng sản_phẩm đáp_ứng nhu_cầu , sẵn_sàng giới_thiệu sản_phẩm",0,0,0,0,0,1,0,0,1
1042,r-51713015,"sản_phẩm nói_chung sử_dụng bền , camera ổn , trục_trặc .",0,0,0,0,0,2,0,0,0
1043,r-53708370,tầm giá điện_thoại ổn . đáp_ứng đủ nhu_cầu cơ_bản nghe gọi youtube . nhân_viên tư_vấn nhiệt_tình .,1,1,0,0,0,1,0,0,0
1044,r-52318129,"điện_thoại đáp_ứng nhu_cầu cơ_bản , thích_hợp người lớn_tuổi , đọc báo , video call khá ổn .",0,0,0,0,0,0,0,1,0
1045,r-54030513,"máy lâu_lâu đơ , không bấm , tháo pin khởi_động , pin lỏng tắt nguồn chem chặt ,",0,0,0,2,0,2,0,0,0
1046,r-53993980,"pin mau hết quá , mình sạc đầy tối hôm không dùng , sim lắp tới hôm_nay pin sụt còn ít trong ảnh",0,0,0,0,0,2,0,0,0
1047,r-53985816,"tôi dùng nôkia hạng ni tiền đắt khó dùng quá , bin trong ngày hết , chức_năng quá lộn_xộn khó tìm_kiếm sử_dụng . biết lỡ mua giờ chịu …",0,0,0,0,0,2,0,0,0
1048,r-53259126,"pin nhanh hết , sạc 3 tiếng mới xong , chụp hình xong thấy ảnh , giao_diện tin nhắn smartphone phù_hợp 1 điện_thoại nghe gọi phổ_thông .",0,0,0,0,0,2,0,0,0
1049,r-53034622,"chất_lượng bịn quá kém , nghe , gọi , ngày nào sạc bịn",0,0,0,0,0,2,0,0,0
1050,r-52919605,máy đẹp màn_hình lớn cỡ chữ to_dể sử_dụng bền thời_gian,0,0,0,0,0,1,0,0,1
1051,r-52842784,"nghe gọi tốt , nhạc to rõ , điện_thoại đẹp , nhân_viên giao hàng tận_tình",0,1,1,1,0,1,0,0,1
1052,r-52838560,"điẹn_thoại tính_năng cần_thiết , hơi to , nhanh hao_pin . còn tiện sử_dụng . âm_thanh tốt .",0,0,0,0,0,2,0,0,0
1053,r-52795853,"mọi thứ tốt , riêng cục pin mẫu hết quá , sáng sạc_đâỳ , chiều báo pin_yếu . dù bật chế_độ tiếp_kiệm pin",0,0,0,0,0,2,0,0,0
1054,r-52584270,"điện_thoại vọng_tiếng , nhanh hết pin , số điện_thoại lưu trong danh_bạ gọi đến hiển_thị tên",0,0,0,0,0,2,0,0,0
1055,r-52411946,"máy sài_mượt , pin con máy làm mình thất_vọng , nhanh hết pin quá",0,0,0,0,0,2,0,0,0
1056,r-52397741,"điện_thoại hoàn_thiện tốt . pin chế_độ 4 g mau hết khoảng 4 ngày . loa vừa_phải , rè . cons thiếu_phần cài_đặt cấu_hình profiles .",0,0,0,0,0,2,0,0,0
1057,r-54569468,pin sử_dụng lâu . màu đẹp . điện_thoại lướt mượt .,0,0,0,1,0,1,0,0,0
1058,r-54489216,"camera chụp ảnh nét , cảm_giác tốt hơn iphone 8 tôi dùng . cấu_hình hơi yếu một_chút , scan_mã qr_hơi khó mặc_dù camera tốt",0,0,0,0,0,2,0,0,0
1059,r-53676856,giá rẻ phù_hợp công_nhân học_sinh đầy_đủ sạc_tai nghe ốp lưng,1,0,0,0,0,0,1,0,0
1060,r-53663973,"điện_thoại sử_dụng bình_thường , tư_vấn tận_tình",0,1,0,0,0,0,0,0,0
1061,r-50482334,điện_thoại tốt chơi game gọi lướt wed xem phim gọi điện,0,0,0,1,0,0,0,0,0
1062,r-54658262,"thực_sự quá thất_vọng về dòng ntốtia , mặc_dù mình đi đổi máy thứ 2 thời_lượng pin dùng quá thấp , nhanh hết pin",0,0,0,0,0,2,0,0,0
1063,r-54189624,"máy dùng ổn_định , thời_lượng pin tốt , nghe gọi , sóng tốt .",0,0,0,0,0,1,0,0,0
1064,r-54042028,màu_sắc đẹp . chức_năng hay . tuy_nhiên thấy dải cấu_hình bật chế_độ im_lặng . pin kém,0,0,0,0,0,2,0,0,0
1065,r-53671313,"điện_thoại nhanh hết pin quá , chế_độ chờ khoảng 2 ngày hết pin , hàng điện_máy xanh kém quá",0,0,0,0,0,2,0,0,0
1066,r-53115448,"font chữ hơi nhỏ không chức_năng chỉnh hơi khó nhìn chút , đặc_biệt mình mua người trung_niên hơi bất_tiện . còn dùng bình_thường",0,0,0,0,0,2,0,0,0
1067,r-52842965,thiết_kế hơi ọp_ẹp phím cứng bấm kiêu êm_pin dùng 2 ngày tắt hết 3 g nghe gọi nghe gọi ổn loa trong tốt nghe bằng loa ngoài hơi_rè khó nghe,0,0,0,0,0,2,0,0,0
1068,r-52229392,"tuy hàng đổi trả còn khá mới , tất_cả chức_năng hoạt_động tốt vấn_đề . máy dùng phụ_huynh nghe gọi to tốt , đơn_giản dễ sử_dụng .",0,0,0,0,0,1,0,0,0
1069,r-51955117,"nghe gọi rõ , pin_tru . nhân_viên tư_vấn nhiệt_tình . mua ở số 6 , hà_huy_tập , tp vinh , nghệ_an .",0,1,0,0,0,0,0,0,0
1070,r-51873198,máy nhanh hết pin.loa nhỏ . thiếu camera . mẫu máy đẹp .,0,0,0,0,0,2,0,0,1
1071,r-47083597,"máy hao_pin , mới sạc buổi tối , không gọi đến trưa hôm máy sập nguồn . mới mua hôm 107 nay 217 . hỗ_trợ",0,0,0,0,0,2,0,0,0
1072,r-46982498,máy hết pin nhanh sạc đầy làm . tụt_báo pin_yếu mới mua hôm_qua đổi trả h,0,0,0,0,0,2,0,0,0
1073,r-45502613,"pin quá tệ . dùng sáng đến chiều đút túi quần , nghe gọi 3 cuộc tầm 5 p , tối về máy báo pin_yếu hết pin",0,0,0,0,0,2,0,0,0
1074,r-45400689,"sản_phẩm chất_lượng tốt , ai quen cách dùng phổ_thông , hơi khó dùng một_chút , dùng quen thấy nó tiện_ích . 5 sao tất_cả .",0,0,0,0,0,0,0,1,0
1075,r-54160798,cảm_nhận hơn mười ngày sử_dụng pin trâu khoảng 6 ngày máy hơi nặng_giá nhẹ hơn chút tốt hơn nói_chung máy tốt,1,0,0,0,0,2,0,0,0
1076,r-53726130,"loa to , sóng_khỏe , pin khá ổn , thứ khác sử_dụng thời_gian mới biết",0,0,0,0,0,1,0,0,0
1077,r-53306432,"pin bền , dùng tốt , nhân_viên giao hàng nhiệt_tình thân_thiện . mua sản_phẩm dùng",0,1,1,0,0,1,0,0,0
1078,r-54121163,"sản_phẩm đẹp chữ to người già dùng tốt , cửa_hàng chăm_sóc khách nhiệt_tình chúc đmx ngày_càng phát_triển",0,1,0,0,0,1,0,0,1
1079,r-54099816,"sản_phẩm tốt tầm_giá , nhân_viên bạn_hàng lịch_sử , đáo",0,0,0,0,0,0,0,1,0
1080,r-53786498,"máy to quá . hệ điều_hành chạy chậm , lâu_lâu đơ nhẹ . tin nhắn rời_rạc , khó đọc , 1 tin tổng_đài chia làm phần .",0,0,0,2,0,2,0,0,0
1081,r-53640199,"dùng tốt , cơ_mà lâu_lâu hay mất ngày_giờ , tắt_nguồn mở mới hết",0,0,0,0,0,0,0,1,0
1082,r-52754582,"thiết_kế đẹp . loa to nghe rõ , sống tốt . hình nền ít lựa_chọn sạc điện_thoại bằng đuôi sạc kèm máy .",0,0,0,0,0,1,0,0,1
1083,r-52739257,máy hay đơ . đứng máy tầm 57 giây . dùng chán,0,0,0,2,0,0,0,0,0
1084,r-52708502,"máy sóng_yếu , nghe gọi ổn_định .",0,0,0,2,0,0,0,0,0
1085,r-52617304,"màn_hình to , người_lớn dễ sử_dụng .",0,0,0,0,0,1,0,0,0
1086,r-52471863,"tốt , nhìn đẹp , radio rõ , có_điều hơi nặng nghen",0,0,0,0,0,1,0,0,1
1087,r-54416458,"tiện_dụng , số to màn_hình nét rõ_ràng . giao hàng nhanh",0,0,1,0,0,1,0,0,0
1088,r-52830047,"điện_thoại tốt , phù_hợp người lớn_tuổi , nmua hàng thuận_tiện , giao hàng nhanh_chóng .",0,0,1,0,0,0,0,0,0
1089,r-52801787,hay sập nguồn bắt máy cuộc_gọi đến . tháo_pin mới mở nguồn,0,0,0,0,0,2,0,0,0
1090,r-52374319,"ưu_điểm loa to , pin trâu , khuyết_máy nhận chậm . bấm mất chừng 10 s mới chuyển vội bực_bôị",0,0,0,0,0,2,0,0,0
1091,r-51971882,"nghe gọi tốt , mau hết pin . sáng tới chiều hết pin điện_thoại phổ_thông tôi thấy ổn lắm .",0,0,0,1,0,2,0,0,0
1092,r-50759021,mình mới mua đk 1 tuần nói_chung ổn . mới_đây mất 1 bóng_đèn_pin không biết đk đổi_mới không nhỉ,0,0,0,0,0,0,0,1,0
1093,r-50613102,"nhân_viên giao hàng nhanh . pin trâu , loa to rõ , nghe mp 3 tốt , đèn_pin 2 bóng sáng .",0,0,1,0,0,1,0,0,0
1094,r-50163905,"máy màu vàng đẹp hơn đen , loa trong ngoài ấm lớn , rung mạnh , sạc_typec , màn_hình sáng rõ , pin_bền , đèn_pin sáng , phím bấm nhẹ , phông chữ lớn , nghe nhạc radio lớn ấm , sạc nhanh",0,0,0,0,0,1,0,0,1
1095,r-54727242,"máy tốt đầy_đủ mọi chức_năng . nhanh_nhạy , màu_sắc_đẹp dễ sử_dụng máy mới_tinh . tôi hài_lòng .",0,0,0,0,0,1,0,0,1
1096,r-53458483,"mua máy đổi trả lỗi_sim , hai sim máy tự_động khởi_động . chị một sim .",0,0,0,0,0,2,0,0,0
1097,r-53377705,"mua lần đầu_máy ngốn pin dù không nghe gọi không mạng , không dùng nổi 24 h , đổi máy mới chất_lượng tốt , thời_gian chờ quá 4 ngày hết pin",0,0,0,0,0,2,0,0,0
1098,r-53922748,"nhân_viên thân_thiện . điện_thoại sử_dụng tốt , nghe rõ . người lớn_tuổi nghe nhìn rõ thực_hiện cuộc_gọi . cảm_ơn cửa_hàng dòng sản_phẩm phù_hợp mọi lứa tuổi",0,1,0,0,0,1,0,0,0
1099,r-53213342,"máy màu vàng đẹp , sóng 2 g pin dùng lâu . nói_chung nghe gọi ổn . giá hơi cao . giao hàng nhanh .",1,0,1,1,0,1,0,0,1
1100,r-53213086,"nhân_viên tư_vấn kĩ , nhiệt_tình nhanh_chóng cố_vấn hỏi tư_vấn . tốt",0,1,0,0,0,0,0,0,0
1101,r-52236406,"dịch_vụ chất_lượng tốt , thái_độ nhân_viên chuyên_nghiệp",0,1,0,0,0,0,0,0,0
1102,r-49683067,"máy sài_hao pin quá trời , sạc mau đầy mau hết pin , loa rè đổi_mới",0,0,0,0,0,2,0,0,0
1103,r-54708834,"mới mua về , chiều_tối sạt đầy pin , đến sáng hết 23 pin , đem đến điện_máy xanh chỉnh_sửa , hiện_tại dùng một ngày hết pin làm máy phụ ít nghe gọi",0,0,0,0,0,2,0,0,0
1104,r-54126570,cảm_giác pin_hao quá 1 ngày hết pin sạc . điện_thoại nghe gọi như_vậy hơi hao,0,0,0,0,0,2,0,0,0
1105,r-53560198,điện_thoại nhận sim chập_chờn quá mang điện_máy xanh nói_năng,0,0,0,0,0,2,0,0,0
1106,r-52085937,"máy chạy tốt , gọi điện tốt . tội hay tự_động tạo cuộc_gọi mình ấn nút gọi",0,0,0,1,0,0,0,0,0
1107,r-52062709,máy dùng không ổn . pin sạc đầy sử_dụng 1 hết pin,0,0,0,0,0,2,0,0,0
1108,r-52011848,"nhanh hết pin , thất_vọng về sản_phẩm",0,0,0,0,0,2,0,0,0
1109,r-51675733,co thêm loa ngoài gọi chuông kêu to hơn,0,0,0,0,0,2,0,0,0
1110,r-50599089,"pin nhanh hết quá , mình mua điện_thoại cũ trả hàng dc . còn bảo_hành thấy ai than nhanh hêt pin biết đem bảo_hành .",0,0,0,0,0,2,0,0,0
1111,r-50545528,"điện_thoại sạc đầy pin , mới 2 ngày báo pin_yếu tắt nguồn . mua người_lớn xài như_vầy thật bất_tiện",0,0,0,0,0,2,0,0,0
