,id,name,sku,url_key,brand_name,seller_product_id,seller_id,price,original_price,discount,discount_rate,rating_average,review_count,productset_id,category,sold
4254,144259220,Chuột Gaming Máy Tính SIDOTECH P1W Esport Có Dây Silent / 40 Triệu Click / 7200 DPI / LED RGB Chống Ồn Logo Phát Sáng Kèm 2 Nút Phụ Trợ Cho Game FF PUBG Phù Hợp Máy Tính Laptop Văn Phòng,1040850517022,chuot-gaming-may-tinh-sidotech-p1w-esport-co-day-silent-40-trieu-click-7200-dpi-led-rgb-chong-on-logo-phat-sang-kem-2-nut-phu-tro-cho-game-ff-pubg-phu-hop-may-tinh-laptop-van-phong-p144259220,SIDO TECH,144259224,117888,109000,109000,0,0,4.5,36,3735,Phụ kiện số,122
4255,178605756,"Túi Đựng Phụ Kiện Công Nghệ Grepaco, Pin Sạc Dự Phòng, Điện Thoại, Cáp Sạc USB, Tai Nghe Vải Bố Canvas, Nhiều Ngăn, Có Quai Cầm, Chống Nước, Khóa Kéo YKK Dành Cho Nam Nữ Đi Học, Làm, Du Lịch - Hàng Chính Hãng",2262354473367,tui-dung-phu-kien-cong-nghe-grepaco-pin-sac-du-phong-dien-thoai-cap-sac-usb-tai-nghe-vai-bo-canvas-nhieu-ngan-co-quai-cam-chong-nuoc-khoa-keo-ykk-danh-cho-nam-nu-di-hoc-lam-du-lich-hang-chinh-hang-p178605756,GREPACO,178605760,21959,39000,39000,0,0,5.0,7,3825,Phụ kiện số,25
4256,113078398,"Hộp Đựng Tai Nghe, Cáp Sạc, Pin Sạc Dự Phòng, Ổ Cứng, Cáp USB, Pin Dự Phòng – Túi Đựng Củ Sạc Điện Thoại Đồng Hồ Thông Minh Bảo Vệ Phụ Kiện Di Động LapTop Hàng Chính Hãng miDoctor",5766930139350,hop-dung-tai-nghe-cap-sac-pin-sac-du-phong-o-cung-cap-usb-pin-du-phong-tui-dung-cu-sac-dien-thoai-dong-ho-thong-minh-bao-ve-phu-kien-di-dong-laptop-hang-chinh-hang-midoctor-p113078398,MIDOCTOR,113078399,55591,93000,93000,0,0,5.0,31,3825,Phụ kiện số,128
4257,38165734,Bao Case cho Airpods 1/ Airpods 2 Hình Máy Game Switch,9401252570569,bao-case-cho-airpods-1-airpods-2-hinh-may-game-switch-p38165734,OEM,87623825,135215,76000,76000,0,0,4.6,8,3825,Phụ kiện số,24
4258,206501934,Sạc dự phòng mặt gương kèm cáp 3 đầu 30000mAh nhỏ gọn di động hỗ trợ sạc nhanh cao cấp - MINPRO,6525426483331,sac-du-phong-mat-guong-kem-cap-3-dau-30000mah-nho-gon-di-dong-ho-tro-sac-nhanh-cao-cap-minpro-p206501934,OEM,206501951,308231,145000,145000,0,0,3.3,6,3863,Phụ kiện số,53
4259,45188661,"Ốp lưng cho Samsung Galaxy A6 2018 dẻo, trong suốt",3751871194091,op-lung-cho-samsung-galaxy-a6-2018-deo-trong-suot-p45188661,OEM,183314396,59346,15000,15000,0,0,5.0,1,3895,Phụ kiện số,4
4260,1940737,Ốp Lưng Siêu Mỏng 0.3mm Dành Cho iPhone X Memumi  Bảo Vệ Camera - Hàng Chính Hãng,8422124060586,op-lung-sieu-mong-0-3mm-danh-cho-iphone-x-memumi-bao-ve-camera-hang-chinh-hang-p1940737,MEMUMI,67243474,141107,79999,159998,79999,50,4.0,13,3893,Phụ kiện số,34
4261,171760066,Miếng dán cường lực trong suốt dành cho Samsung A03 (2022),7252746288212,mieng-dan-cuong-luc-trong-suot-danh-cho-samsung-a03-2022-p171760066,OEM,171760067,36885,15000,15000,0,0,4.5,8,3889,Phụ kiện số,33
4262,72659542,Ốp lưng chống sốc Vân Sợi Carbon cho Samsung Galaxy M51,6365548611128,op-lung-chong-soc-van-soi-carbon-cho-samsung-galaxy-m51-p72659542,OEM,90584873,178422,69000,69000,0,0,4.7,9,3895,Phụ kiện số,24
4263,106529202,Ốp lưng cho Xiaomi Redmi Note 10 Pro chống sốc Carbon Auto Focus - Hàng nhập khẩu,5725981418221,op-lung-cho-xiaomi-redmi-note-10-pro-chong-soc-carbon-auto-focus-hang-nhap-khau-p106529202,OEM,106529300,1955,70000,70000,0,0,4.5,13,3897,Phụ kiện số,40
4264,208304247,Micro thu âm không dây GoChek B01 Ultra - Thiết bị ghi âm có công nghệ Smart CSC lọc âm hỗ trợ chân cắm Type-C - Hàng nhập khẩu,4500670300671,micro-thu-am-khong-day-gochek-b01-ultra-thiet-bi-ghi-am-co-cong-nghe-smart-csc-loc-am-ho-tro-chan-cam-type-c-hang-nhap-khau-p208304247,GOCHEK,208304248,2546,900000,990000,90000,9,4.5,5,3935,Phụ kiện số,17
4265,76824043,Pin Sạc Dự Phòng Di Động Không Dây 20.000mAh Tích Hợp Cáp Sạc -PWBANKUS06- Hàng Chính Hãng,6042141260972,pin-sac-du-phong-di-dong-khong-day-20-000mah-tich-hop-cap-sac-pwbankus06-hang-chinh-hang-p76824043,USLION,76824047,122588,555000,555000,0,0,4.6,16,3863,Phụ kiện số,66
4266,88778039,Ốp lưng Chống Shock Che Camera Nillkin CamShield Armor cho Samsung Galaxy S21 Ultra - Hàng Nhập Khẩu,7116760840004,op-lung-chong-shock-che-camera-nillkin-camshield-armor-cho-samsung-galaxy-s21-ultra-hang-nhap-khau-p88778039,NILLKIN,88778045,159903,290000,290000,0,0,4.8,17,3895,Phụ kiện số,75
4267,1055224,"Bộ Chia HDMI 1 Ra 2 Hỗ Trợ 4K, 3D HDCP DQHD-4202",4825246002948,bo-chia-hdmi-1-ra-2-ho-tro-4k-3d-hdcp-dqhd-4202-p1055224,OEM,13311492,29693,284998,284998,0,0,5.0,1,3737,Phụ kiện số,5
4268,23599653,Cáp USB Type C to USB 2.0 Ugreen 60118 dài 2m chính hãng cao cấp,8790071928533,cap-usb-type-c-to-usb-2-0-ugreen-60118-dai-2m-chinh-hang-cao-cap-p23599653,UGREEN,32576038,915,89000,89000,0,0,4.8,4,3789,Phụ kiện số,19
4269,190589667,"Bộ 2 miếng dán màn hình full cho Samsung Galaxy S22 Ultra, S22 Ultra 5G hãng Gor - Hàng nhập khẩu ( hộp 2 miếng)",1594938122026,bo-2-mieng-dan-man-hinh-full-cho-samsung-galaxy-s22-ultra-s22-ultra-5g-hang-gor-hang-nhap-khau-hop-2-mieng-p190589667,GOR,190589668,22183,65000,65000,0,0,4.3,4,3889,Phụ kiện số,30
4270,216972714,LOA LOCI KOALATOBEY  P90 BẢN NÂNG CẤP MỚI NHẤT KÈM THẺ NHỚ 32G,2113570476646,loa-koalatobey-p90-nghe-tieng-anh-cho-be-tang-kem-the-nho-32gb-co-san-9000-file-nghe-sach-in-kem-va-cac-file-mem-trong-loa-p216972714,OEM,199996070,273675,1300000,1300000,0,0,5.0,6,3241,Phụ kiện số,16
4271,10113725,Hộp Đựng Tai Nghe Chống Sốc Ugreen - 40816 - Hàng Chính Hãng,5764581156661,hop-dung-tai-nghe-chong-soc-ugreen-40816-hang-chinh-hang-p10113725,UGREEN,252683813,915,79000,79000,0,0,0.0,0,3825,Phụ kiện số,0
4272,177923580,Bộ combo dán PPF trước và dành cho sau Samsung S22 Ultra / S22 Plus / S22 / S21 Ultra / S21 plus / S21 Bảo vệ máy toàn diện,4215288606293,bo-combo-dan-ppf-truoc-va-danh-cho-sau-samsung-s22-ultra-s22-plus-s22-s21-ultra-s21-plus-s21-bao-ve-may-toan-dien-p177923580,OEM,198927409,141107,59999,65998,5999,9,3.0,3,3889,Phụ kiện số,10
4273,70502011,Dây Silicone Cho Đồng Hồ Samsung Galaxy Watch Active 1 / Active 2 / Watch 42 Và Các Sản Phẩm Khác Có Chốt 20mm ( Size Chốt 20mm),2789180226346,day-silicone-cho-dong-ho-samsung-galaxy-watch-active-1-active-2-watch-42-va-cac-san-pham-khac-co-chot-20mm-size-chot-20mm-p70502011,OEM,252600959,269392,83000,90000,7000,8,0.0,0,3849,Phụ kiện số,2
4274,57172105,"Loa Kẹo Kéo Có Mic Hát Karaoke Nghe Nhạc Bluetooth, Loa bluetooth, loa kraoke cắm thẻ nhớ, nghe đài FM Siêu Hay - Tặng kèm Mic",2462367343223,loa-keo-keo-co-mic-hat-karaoke-nghe-nhac-bluetooth-loa-bluetooth-loa-kraoke-cam-the-nho-nghe-dai-fm-sieu-hay-tang-kem-mic-p57172105,OEM,83396789,69337,329000,329000,0,0,0.0,0,3725,Phụ kiện số,0
4275,248931925,"Tai Nghe Bluetooth SOUNDCORE (by AN KER) R100 True Wireless, 25 Giờ Nghe Nhạc, Chống Nước IPX5, Tích Hợp 2 Mic, Công Nghệ BassUp, Sạc Nhanh - AN KER A3981",8759942890854,tai-nghe-bluetooth-soundcore-by-anker-r100-true-wireless-25-gio-nghe-nhac-chong-nuoc-ipx5-tich-hop-2-mic-cong-nghe-bassup-sac-nhanh-anker-a3981-p248931925,OEM,248931927,187121,408000,800000,392000,49,5.0,9,3781,Phụ kiện số,11
4276,81177146,Cáp HDMI sang HDMI 2.1 8K QGeeM hợp kim nhôm dài 1.8m-Hàng Chính Hãng,3270998213783,cap-hdmi-sang-hdmi-2-1-8k-qgeem-hop-kim-nhom-dai-1-8m-hang-chinh-hang-p81177146,QGEEM,150205549,191404,133000,157000,24000,15,5.0,2,3737,Phụ kiện số,11
4277,113011938,"Giá Đỡ Điện Thoại Trên Ô Tô - Kẹp Điện Thoại Ô Tô, Xe Máy Hít Nam Châm Cực Chắc",6810678558361,gia-do-dien-thoai-tren-o-to-kep-dien-thoai-o-to-xe-may-hit-nam-cham-cuc-chac-p113011938,OEM,113012131,12042,39000,43000,4000,9,4.5,23,3887,Phụ kiện số,128
4278,197924673,"Khăn Lau Màn Hình Nano KAI CLOTH, Không Xơ Vải Dành Cho iPhone, iPad, Macbook, AppleWatch, Máy Ảnh, Laptop - Hàng Chính Hãng",3407862114530,khan-lau-man-hinh-nano-kai-cloth-khong-xo-vai-danh-cho-iphone-ipad-macbook-applewatch-may-anh-laptop-p197924673,KAI NGUYỄN,197924674,279683,62000,65000,3000,5,4.6,5,3941,Phụ kiện số,30
4279,187945336,ĐIỀU TỐC ĐỘNG CƠ DIMMER 4000w - 220v,7350595479735,dieu-toc-dong-co-dimmer-4000w-220v-p187945336,OEM,217440251,177870,81000,81000,0,0,5.0,2,3829,Phụ kiện số,13
4280,23045266,Cáp Sạc Micro Dài 1m  X37 Hoco - Hàng Chính Hãng ,2413284098610,cap-sac-micro-dai-1m-x37-hoco-hang-chinh-hang-p23045266,HOCO,249915841,50766,49000,49000,0,0,0.0,0,3751,Phụ kiện số,0
4281,43851316,Loa bluetooth Karaoke Ruizu P88 hỗ trợ thẻ nhớ/USB/AUX/FM/jack 6.5mm - Tặng kèm micro karaoke (nhiều màu) Hàng Chính Hãng,6186240261426,loa-bluetooth-karaoke-ruizu-p88-ho-tro-the-nho-usb-aux-fm-jack-6-5mm-tang-kem-micro-karaoke-nhieu-mau-hang-chinh-hang-p43851316,RUIZU,48963971,20367,205000,213900,8900,4,3.9,13,3725,Phụ kiện số,52
4282,121684347,Giá Đỡ Điện Thoại Hoco PH36 Chân Đế Xoay Gấp Đa Năng Treo Để Bàn – Hàng Chính Hãng,8203549774776,gia-do-dien-thoai-hoco-ph36-chan-de-xoay-gap-da-nang-treo-de-ban-hang-chinh-hang-p121684347,HOCO,121684349,165536,175000,199000,24000,12,4.6,44,3885,Phụ kiện số,139
4283,260108026,"Gậy chụp ảnh 3 chân có đèn, có điều khiển từ xa, selfie tự sướng 110cm HighTechGate LONG 12 phiên bản nhỏ gọn, du lịch cầm tay, Hàng Chính Hãng",4433926689170,gay-chup-anh-3-chan-co-den-co-dieu-khien-tu-xa-selfie-tu-suong-110cm-hightechgate-long-12-phien-ban-nho-gon-du-lich-cam-tay-hang-chinh-hang-p260108026,HIGH TECH GATE,260108027,179711,285000,285000,0,0,5.0,2,3729,Phụ kiện số,2
4284,56077593,Ốp lưng dành cho Samsung M20 mẫu Vạn Duyên,1717214555514,op-lung-da-nh-cho-samsung-m20-mau-van-duyen-p56077593,OEM,56077594,10613,45000,55000,10000,18,3.7,3,3895,Phụ kiện số,3
4285,82948682,Loa Bluetooth Hàng Chính Hãng,2806790722463,loa-bluetooth-hang-chinh-hang-p82948682,PKCB,82948684,12837,239000,500000,261000,52,4.6,136,3725,Phụ kiện số,272
4286,122384619,"Tai Nghe Gaming Không Dây Apro366 5.0, Bass mạnh mẽ, độ trễ cực thấp khi chơi game, tai nghe gaming bluetooth",7601532949348,chia-se-0-tai-tai-nghe-gaming-khong-day-apro366-5-0-tws-bass-manh-me-do-tre-cuc-thap-khi-choi-game-tai-nghe-gaming-bluetooth-p122384619,FLOVEME,188175984,656,89000,99000,10000,10,4.2,12,3759,Phụ kiện số,63
4287,125743082,"Bộ bàn phím chuột có dây PROLiNK PCCM2003 Fullsize cao cấp, chống thấm nước, độ nhạy cao dành cho máy tính, Laptop - Hàng chính hãng",8010861778747,bo-ban-phim-va-chuot-co-day-prolink-pccm-2003-hang-chinh-hang-p125743082,PROLINK,125743083,145378,119000,250000,131000,52,4.5,62,3717,Phụ kiện số,350
4288,139482943,"Đế sạc nhanh không dây QGeeM chuẩn Qi kèm củ sạc và dây cáp, sạc 3 trong 1 cho iWatch 6, AirPods, iPhone 14/13/12 - Hàng chính hãng",8362206827052,de-sac-nhanh-khong-day-qgeem-chuan-qi-kem-cu-sac-va-day-cap-sac-3-trong-1-cho-iwatch-6-se-5-4-3-2-va-airpods-pro-2-iphone13-12-se-11-11pro-11promax-xsmax-xr-xs-x-8-8plus-hang-chinh-hang-p139482943,QGEEM,139482944,95215,590000,1495000,905000,61,4.7,6,3805,Phụ kiện số,21
4289,119054075,Dây Cáp Sạc USB Type C Mcdodo CA-8861 Sạc Nhanh 5A PD66W  QC4.0 Vooc Truyền Dữ Liệu USB2.0 Đèn Led Hiển Thị Công Suất Dài 1.2m - Hàng Chính Hãng,6657712378442,day-cap-sac-usb-type-c-mcdodo-ca-8861-sac-nhanh-5a-pd66w-qc4-0-vooc-truyen-du-lieu-usb2-0-den-led-hien-thi-cong-suat-dai-1-2m-hang-chinh-hang-p119054075,MCDODO,119054079,165536,170000,255000,85000,33,4.5,19,3789,Phụ kiện số,61
4290,4329439,Dây HDMI 3M bọc lưới chống nhiễu,7070702965542,day-hdmi-3m-boc-luoi-chong-nhieu-p4329439,OEM,70743000,20367,23900,23900,0,0,4.0,3,3737,Phụ kiện số,6
4291,202439550,"Tai nghe game in-ear Logitech G333 - màn loa động kép Dual Driver, độ bền cao, 3.5mm Aux, Mic và điều khiển trên dây -Hàng Chính Hãng",6960995554498,tai-nghe-game-in-ear-logitech-g333-man-loa-dong-kep-dual-driver-do-ben-cao-3-5mm-aux-mic-va-dieu-khien-tren-day-hang-chinh-hang-p202439550,LOGITECH,202439552,306658,850000,990000,140000,14,4.8,12,3731,Phụ kiện số,38
4292,113706563,"Hộp đựng micro không dây, túi đựng micro ví bảo vệ micrphone hộp đựng linh kiện điện tử, Hộp Đựng Micro Túi Đựng Micro Không Dây Micro Micro Karaoke Mic Karaoke Micro Không Dây Dây Micro Micro Loa Kéo Loa Karaoke Loa Kéo Loa Bluetooth",6123860399518,hop-dung-micro-khong-day-tui-dung-micro-vi-bao-ve-micrphone-hop-dung-linh-kien-dien-tu-hop-dung-micro-tui-dung-micro-khong-day-micro-micro-karaoke-mic-karaoke-micro-khong-day-day-micro-micro-loa-keo-loa-karaoke-loa-keo-loa-bluetooth-p113706563,OEM,203095147,291644,55000,72000,17000,24,4.5,4,3253,Phụ kiện số,20
4293,196718477,Ốp lưng kéo nắp hỗ trợ sạc từ tính dành cho iPhone 11 / 12 / 13 / 14 / 11 Pro / 11 Pro Max / 12 Pro / 12 Pro Max / 13 Mini / 13 Pro / 13 Pro Max / 14 Plus / 14 Pro / 14 Pro Max - Hàng chính hãng,5163516146643,op-lung-keo-nap-ho-tro-sac-tu-tinh-danh-cho-iphone-11-12-13-14-11-pro-11-pro-max-12-pro-12-pro-max-13-pro-13-pro-max-14-max-14-pro-14-pro-max-hang-chinh-hang-p196718477,PHOTODESIGN VN,242503024,54282,239000,250000,11000,4,5.0,18,3893,Phụ kiện số,57
4294,214168092,"Gậy Chụp Hình HighTechGate MP18 Có Tay Cầm Quay Video 360º Ổn Định Cân Bằng, Phiên Bản Kim Loại Cứng Cáp Bền Bỉ, Điều Khiển Bluetooth Từ Xa Cho App Tiktok Thế Hệ Mới Có Thể Sạc Lại, Tích Hợp 2 Đèn Trợ Sáng Đa Màu Sắc, Hàng Chính Hãng",6715471194492,gay-chup-hinh-hightechgate-a21p-co-tay-cam-quay-video-360-on-dinh-can-bang-phien-ban-kim-loai-cung-cap-ben-bi-dieu-khien-bluetooth-tu-xa-cho-app-tiktok-the-he-moi-co-the-sac-lai-tich-hop-2-den-tro-sang-da-mau-sac-hang-chinh-hang-p214168092,HIGH TECH GATE,214168093,179711,854000,890000,36000,4,4.5,2,3729,Phụ kiện số,23
4295,537791,Hub 4 Cổng USB 3.0 Ugreen 20291 1m - Hàng Chính Hãng,7337050911442,hub-4-cong-usb-3-0-ugreen-20291-1m-hang-chinh-hang-p537791,UGREEN,242434841,915,219000,219000,0,0,0.0,0,3783,Phụ kiện số,4
4296,58473284,Dây Đeo Thay Thế Cho Vòng Đeo Tay Thông Minh Xiaomi Mi Band 3 Mi Band 4 - Hàng Chính Hãng,8857040427132,day-deo-thay-the-cho-vong-deo-tay-thong-minh-xiaomi-mi-band-3-mi-band-4-hang-chinh-hang-p58473284,PKCB,109110097,12837,37000,90000,53000,59,3.6,7,3849,Phụ kiện số,89
4297,81964315,Giá Đỡ Laptop Vô Hình MOFT Có Lỗ Thông Khí - MS006-M - Hàng Chính Hãng,5146373979758,gia-do-laptop-vo-hinh-moft-co-lo-thong-khi-ms006-m-hang-chinh-hang-p81964315,MOFT,81964319,4294,449000,449000,0,0,4.7,24,3949,Phụ kiện số,96
4298,6216897,"Ốp lưng chống sốc Likgus cho Samsung Galaxy S9 Plus (chuẩn quân đội, chống va đập, chống vân tay) - Hàng chính hãng",2574180850873,op-lung-chong-soc-likgus-cho-samsung-galaxy-s9-plus-chuan-quan-doi-chong-va-dap-chong-van-tay-hang-chinh-hang-p6216897,LIKGUS,187999958,12070,89000,89000,0,0,4.7,3,3895,Phụ kiện số,5
4299,205692943,Gía đỡ tản nhiệt cho Laptop Macbook NQ0912 hợp kim cao cấp có thể gấp gọn,5870534182270,gia-do-tan-nhiet-cho-laptop-macbook-nq0912-hop-kim-cao-cap-co-the-gap-gon-p205692943,OEM,205692944,87626,139000,139000,0,0,4.7,3,3715,Phụ kiện số,9
4300,386464,Chuột Không Dây Fuhlen A09G/A09B - Hàng Chính Hãng ,8515600526342,chuot-khong-day-fuhlen-a09g-a09b-hang-chinh-hang-p386464,FUHLEN,140135731,59640,133000,133000,0,0,5.0,11,3721,Phụ kiện số,40
4301,31547651,Adapter Sạc 1 Cổng 18W Xiaomi ZMI HA612 Hỗ Trợ Sạc Nhanh QC 3.0 - HÀNG NHẬP KHẨU,1920833556064,adapter-sac-1-cong-18w-xiaomi-zmi-ha612-ho-tro-sac-nhanh-qc-3-0-hang-nhap-khau-p31547651,XIAOMI,63982241,16996,123500,123500,0,0,4.8,100,3801,Phụ kiện số,309
4302,45608421,Bao Da Cover Dành Cho Apple Ipad 10.2 Inch 2019 Vân Da Tuần Lộc,6352201556591,bao-da-cover-danh-cho-apple-ipad-10-2-inch-2019-van-da-tuan-loc-p45608421,OEM,45608425,49259,151900,151900,0,0,4.7,189,3915,Phụ kiện số,771
4303,150921536,Ốp Case Siêu Mỏng Kai Thinfit Dành cho Apple Watch Series 6/ Apple Watch SE/ Apple Watch Series 5/4 Size 40/44mm- Hàng Chính Hãng,7816807835297,op-case-sieu-mong-kai-thinfit-danh-cho-apple-watch-series-6-apple-watch-se-apple-watch-series-5-4-size-40-44mm-hang-chinh-hang-p150921536,KAI NGUYỄN,252601389,269392,69000,75000,6000,8,0.0,0,3849,Phụ kiện số,0
4304,245782469,Miếng Dán Màn Hình Dẻo GOR Dành Cho Samsung Galaxy S23 Ultra (Bộ 2 Miếng) - Hàng Chính Hãng,9587288196773,mieng-dan-man-hinh-deo-gor-danh-cho-samsung-galaxy-s23-ultra-bo-2-mieng-hang-chinh-hang-p245782469,GOR,245782471,265554,133000,139000,6000,4,5.0,2,3889,Phụ kiện số,13
4305,106685187,Loa Bluetooth 5.0 mini không dây di động Nghe Nhạc Cầm Tay -  Hàng Chính Hãng,4866590576168,loa-bluetooth-5-0-mini-khong-day-di-dong-nghe-nhac-cam-tay-hang-chinh-hang-p106685187,PKCB,106685188,20411,221000,500000,279000,56,5.0,44,3725,Phụ kiện số,57
4306,151576945,Bao Case Silicon Kai dành cho Samsung Galaxy Buds 2/ Buds Pro/ Buds Live Kèm Móc Treo- Hàng Chính Hãng,5685772851569,bao-case-silicon-kai-danh-cho-samsung-galaxy-buds-2-buds-pro-buds-live-kem-moc-treo-hang-chinh-hang-p151576945,OEM,194822779,158862,79000,79000,0,0,4.5,18,3825,Phụ kiện số,87
4307,57748047,Micro thu âm mini thiết kế cài áo tiện dụng + Tặng kèm hộp đựng cao cấp (Màu Ngẫu Nhiên),3997290266192,micro-thu-am-mini-thiet-ke-cai-ao-tien-dung-tang-kem-hop-dung-cao-cap-mau-ngau-nhien-p57748047,OEM,108633639,193023,46000,46000,0,0,5.0,3,3935,Phụ kiện số,10
4308,253231694,"Kẹp Dán Cố Định Dây Cáp, Dây Sạc Điện Thoại Đa Năng Làm Gọn Bàn Làm Việc Cực Tiện Dụng - Hàng Chính Hãng Tamayoko",9157434745609,kep-dan-co-dinh-day-cap-day-sac-dien-thoai-da-nang-lam-gon-ban-lam-viec-cuc-tien-dung-hang-chinh-hang-tamayoko-p253231694,TAMAYOKO,253231696,196530,14000,15000,1000,7,5.0,2,3885,Phụ kiện số,8
4309,105737607,Bao Da Cover Dành Cho Máy Tính Bảng Samsung Galaxy Tab A7 Lite 8.7 Inch T220 / T225 Hỗ Trợ Smart Cover,4544500464234,bao-da-cover-danh-cho-may-tinh-bang-samsung-galaxy-tab-a7-lite-8-7-inch-t220-t225-ho-tro-smart-cover-p105737607,OEM,105737611,49259,159900,159900,0,0,4.7,59,3917,Phụ kiện số,218
4310,8286521,Đế kẹp 2in1 điện thoại máy tính bảng tablet ipad gắn chân máy ảnh tripod,6020728331075,de-kep-2in1-dien-thoai-may-tinh-bang-tablet-ipad-gan-chan-may-anh-tripod-p8286521,OEM,52598906,5411,31900,31900,0,0,4.5,51,3885,Phụ kiện số,250
4311,8066832,Radio Panasonic RF-2400D (Hàng nhập khẩu),9257301177455,radio-panasonic-rf-2400d-hang-nhap-khau-p8066832,PANASONIC,8066833,7800,1150000,1150000,0,0,4.5,60,3219,Phụ kiện số,285
4312,115487957,"Giá Đỡ Để Bàn Cho Điện Thoại, iPad, Máy Tính Bảng P10 - Chất Liệu Hợp Kim Nhôm Cao Cấp Gấp Gọn Siêu Di Động Model P10- Hàng Chính Hãng Tamayoko",5351034581385,gia-do-de-ban-cho-dien-thoai-ipad-may-tinh-bang-chat-lieu-hop-kim-nhom-cao-cap-gap-lai-gon-nhe-hang-chinh-hang-tamayoko-p115487957,TAMAYOKO,118573469,196530,349000,449000,100000,22,5.0,38,3885,Phụ kiện số,134
4313,54146896,Pin sạc dự phòng Golf CANDY 20000mAh G81 - Hàng chính hãng,1252272764787,pin-sac-du-phong-20000mah-golf-candy-g81-hang-chinh-hang-p54146896,GOLF,54146900,2322,329000,499000,170000,34,5.0,4,3863,Phụ kiện số,8
4314,105686182,Giá Đỡ Điện Thoại Ô Tô Xe Hơi Cảm Ứng Thông Minh – Hỗ Trợ Sạc Không Dây Qi – Xoay Chuyển Ngang Dọc – Tặng Kèm Đế Hít Tiện Lợi – Hàng Chính Hãng. ,8684378469236,gia-do-dien-thoai-o-to-xe-hoi-cam-ung-thong-minh-ho-tro-sac-khong-day-qi-xoay-chuyen-ngang-doc-tang-kem-de-hit-tien-loi-hang-chinh-hang-p105686182,MIREN,105686183,160175,845000,899000,54000,6,4.6,42,3887,Phụ kiện số,95
4315,121103137,Tai nghe có dây âm thanh nổi jack 3.5mm sử dụng cho điện thoại máy tính - Hàng Chính Hãng,5457789324213,tai-nghe-co-day-am-thanh-noi-jack-3-5mm-su-dung-cho-dien-thoai-may-tinh-hang-chinh-hang-p121103137,PKCB,121103141,163875,299000,299000,0,0,4.5,19,3741,Phụ kiện số,105
4316,75397375,"Tai Nghe Chụp Tai Bluetooth Chống Ồn GS-H3 Cao Cấp, Headphone Bluetooth Chụp Tai Có Mic Đàm Thoại Tiện Lợi, Tai Nghe Bluetooth Không Dây Pin Cực Khỏe Bluetooth 5.0 Cao Cấp - Hàng Chính Hãng",8314860185682,tai-nghe-chup-tai-bluetooth-chong-on-gs-h3-cao-cap-headphone-bluetooth-chup-tai-co-mic-dam-thoai-tien-loi-tai-nghe-bluetooth-khong-day-pin-cuc-khoe-bluetooth-5-0-cao-cap-hang-chinh-hang-p75397375,BESTI,100265360,143736,220000,220000,0,0,4.6,29,3743,Phụ kiện số,151
4317,161397226,Miếng dán màn hình GOR cho Apple Watch Series 7 / Apple Watch Series 8 Size 41mm / 45mm (Hộp 3 Miếng) - Hàng Nhập Khẩu,8837692737362,mieng-dan-man-hinh-gor-cho-apple-watch-series-7-size-41mm-45mm-hop-3-mieng-hang-nhap-khau-p161397226,GOR,161397230,159903,99000,99000,0,0,4.3,16,3847,Phụ kiện số,83
4318,49526586,Tai Nghe Bluetooth True Wireless Anker Soundcore Life Note A3908Z21 - Hàng Chính Hãng,6981448458704,tai-nghe-bluetooth-true-wireless-anker-soundcore-life-note-a3908-hang-chinh-hang-p49526586,ANKER,49526590,1,1400000,1700000,300000,18,4.5,124,3781,Phụ kiện số,303
